NUM_DEP;NOM_COM;CD_ME_niv1_surf;CD_ME_v2;CD_STATION;INDEX_STATION;NUM_COM;codagence;ALTITUDE;PROFONDEUR_MAXI_POINT;reseau2009;reseau2010;reseau2011;reseau2012;reseau2013;reseau2014;fi_ma_2007;fi_ma_2008;fi_ma_2009;fi_ma_2010;fi_ma_2011;fi_ma_2012;fi_ma_2013;fi_ma_2014;CD_STATION_;LAT_WSG84;LONG_WSG84
25;FOURBANNE;DG306;DG306;05033X0027/P;2857;25251;AERM&C;261.0;;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;;oui;oui;oui;oui;oui;oui;oui;05033X0027/P;6.30419889799;47.3307630639
25;GELLIN;DG153;DG153;05832X0007/P;2860;25263;AERM&C;921.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;05832X0007/P;6.22939769359;46.7353461658
25;GELLIN;DG153;DG153;05832X0019/S;2859;25263;AERM&C;940.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;05832X0019/S;6.24804094869;46.7354085662
25;GENEUILLE;DG315;DG315;05023X0062/P5;2861;25265;AERM&C;213.0;;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;;;;;;;oui;;05023X0062/P5;5.97960463999;47.3214081713
25;GOUMOIS;DG153;DG153;05052X0012/S;2863;25280;AERM&C;500.0;;Hors RCS et RCO;;;;;;oui;oui;;;;;;;05052X0012/S;6.94045521822;47.2794962246
25;GOUMOIS;DG153;DG153;05052X0016/S;2862;25280;AERM&C;530.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;05052X0016/S;6.94866548233;47.2603532516
25;GRAND'COMBE-CHATELEU;DG153;DG153;05316X0030/P;2864;25285;AERM&C;755.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;05316X0030/P;6.56553503708;47.0211396825
25;GRANGES-NARBOZ;DG153;;05577X0009/P1;2865;25293;AERM&C;825.0;7.8;Hors RCS et RCO;;;;;;;oui;;;;;;;05577X0009/P1;6.30537426161;46.8653470936
25;GUILLON-LES-BAINS;DG154;DG154;05034X0026/P;2868;25299;AERM&C;300.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;05034X0026/P;6.39078408903;47.3081338711
25;HOUTAUD;DG348;DG348;05573X0120/FE3;2869;25309;AERM&C;811.0;10;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;;oui;oui;oui;oui;oui;oui;oui;05573X0120/FE3;6.3078537578;46.9146755228
25;HUANNE-MONTMARTIN;DG524;DG524;04733X0007/S;2870;25310;AERM&C;280.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;04733X0007/S;6.34556964076;47.4303819498
25;HYEMONDANS;DG178;;04747X0019/S;2871;25311;AERM&C;500.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;04747X0019/S;6.63399003676;47.3720061267
25;HYEVRE-PAROISSE;DG150;DG150;04738X0049/S;2872;25313;AERM&C;410.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;04738X0049/S;6.41035060021;47.3667398865
25;ISSANS;DG178;DG178;04437X0012/S;2873;25316;AERM&C;343.0;;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;;;;oui;oui;;04437X0012/S;6.72677123135;47.5154878474
25;JOUGNE;DG415;DG415;05833X0018/S;2874;25318;AERM&C;860.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;05833X0018/S;6.44738973518;46.7870729497
25;LA BOSSE;DG153;;05312X0014/S;2826;25077;AERM&C;1020.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;05312X0014/S;6.65894707393;47.1500470344
25;LA PLANEE;DG153;DG153;05576X0007/S;2898;25459;AERM&C;910.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;05576X0007/S;6.25652571229;46.823521306
25;LA PRETIERE;DG306;DG306;04742X0073/P1;2904;25470;AERM&C;293.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;04742X0073/P1;6.60737164341;47.435770689
25;LA PRETIERE;DG306;DG306;04742X0078/P;2903;25470;AERM&C;293.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;04742X0078/P;6.60962488004;47.4372629598
25;LA RIVIERE-DRUGEON;DG348;;05576X0002/F;2908;25493;AERM&C;815.0;12.5;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;;oui;oui;oui;oui;oui;oui;oui;05576X0002/F;6.24110469457;46.8722591162
25;LA RIVIERE-DRUGEON;DG348;DG153;05576X0016/SCE;2909;25493;AERM&C;815.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;05576X0016/SCE;6.23462289583;46.8660339282
25;LABERGEMENT-SAINTE-MARIE;DG153;DG153;05833X0025/S;2875;25320;AERM&C;950.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;05833X0025/S;6.25318647927;46.7611262629
25;LES FINS;DG153;DG153;05316X0017/F1;2854;25240;AERM&C;751.0;27;Hors RCS et RCO;;;;;;;oui;oui;;;;;;05316X0017/F1;6.65033189758;47.070621401
25;LES FOURGS;DG415;DG415;05578X0002/S;2858;25254;AERM&C;1200.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;05578X0002/S;6.40568314286;46.821455554
25;LES GRAS;DG153;;05581X0003/SCE;2866;25296;AERM&C;1060.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;05581X0003/SCE;6.53289182565;46.9739658472
25;LES GRAS;DG153;DG153;05315X0021/P1;2867;25296;AERM&C;793.0;24;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;05315X0021/P1;6.53573751119;46.9736309533
25;LIEBVILLERS;DG153;;05044X0009/S;2876;25335;AERM&C;525.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;05044X0009/S;6.78733603061;47.3332784512
25;LIZINE;DG154;DG154;05297X0007/S;2877;25338;AERM&C;310.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;05297X0007/S;6.0077639387;47.0631782602
25;LODS;DG154;DG154;05306X0011/S;2878;25339;AERM&C;545.0;;Hors RCS et RCO;;;;;;oui;oui;;;;;;;05306X0011/S;6.26122394493;47.0534636994
25;LONGEVILLE;DG154;DG154;05306X0010/S;2879;25346;AERM&C;690.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;05306X0010/S;6.23649408387;47.0354210129
25;LORAY;DG153;;05311X0016/S;2880;25349;AERM&C;762.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;05311X0016/S;6.49567221394;47.1650246235
25;LUXIOL;DG524;DG150;04737X0018/S;2881;25354;AERM&C;420.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;04737X0018/S;6.35394364157;47.377792172
25;MALBUISSON;DG153;DG153;05577X0014/S;2882;25361;AERM&C;920.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;05577X0014/S;6.30423191177;46.7948833282
25;MANCENANS;DG178;DG178;04741X0028/S;2883;25365;AERM&C;305.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;;;;;;;04741X0028/S;6.5334273032;47.4708627551
25;MANCENANS;DG306;DG306;04741X0035/P;2884;25365;AERM&C;286.0;;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;oui;04741X0035/P;6.54826774357;47.4415392651
25;MATHAY;DG178;;04744X0115/S;2885;25370;AERM&C;370.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;04744X0115/S;6.80479540506;47.461279718
25;MEDIERE;DG306;DG306;04742X0044/P;2886;25372;AERM&C;294.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;04742X0044/P;6.6032086664;47.4494244476
25;METABIEF;DG153;DG153;05833X0021/F;2887;25380;AERM&C;950.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;05833X0021/F;6.34162125909;46.7698736516
25;MONTFERRAND-LE-CHATEAU;DG306;DG306;05026X0050/P;2888;25397;AERM&C;230.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;05026X0050/P;5.91121897135;47.1922663754
25;MONTFORT;DG154;;05296X0007/S;2889;25399;AERM&C;375.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;05296X0007/S;5.91033930988;47.052322499
25;MONTLEBON;DG153;DG153;05316X0015/SAEP;2891;25403;AERM&C;915.0;;Hors RCS et RCO;;;;;;oui;oui;;;;;;;05316X0015/SAEP;6.65394209563;47.025576097
25;MONTLEBON;DG153;DG153;05316X0016/S1;2890;25403;AERM&C;753.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;05316X0016/S1;6.6350798396;47.0063220186
25;MORTEAU;DG153;DG153;05316X0021/S4;2892;25411;AERM&C;752.0;17;Hors RCS et RCO;;;;;;;oui;;;;;;;05316X0021/S4;6.57745237567;47.0627600429
25;MORTEAU;DG153;DG153;05316X0038/P;2893;25411;AERM&C;752.0;;Hors RCS et RCO;;;;;;oui;oui;;;;;;;05316X0038/P;6.56884426418;47.0766675376
25;MOUTHE;DG153;DG153;05836X0001/S;2894;25413;AERM&C;942.0;;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;;oui;;oui;;oui;oui;oui;05836X0001/S;6.19589298009;46.6708890411
25;NANS-SOUS-SAINTE-ANNE;DG154;DG154;05563X0023/S;2895;25420;AERM&C;382.0;;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;;;;;;;oui;;05563X0023/S;5.99530093315;46.984224171
25;NOVILLARS;DG150;DG237;05031X0037/S;2896;25429;AERM&C;260.0;116.1;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;05031X0037/S;6.12736623974;47.2893623598
25;OUHANS;DG154;DG154;05307X0007/S;2897;25440;AERM&C;535.0;;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;;;;;;;oui;;05307X0007/S;6.28547766244;46.989215116
25;PONT-DE-ROIDE;DG306;DG306;04748X0017/P;2902;25463;AERM&C;350.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;04748X0017/P;6.76706074268;47.38360578
25;PONTARLIER;DG348;DG153;05573X0134/F;2901;25462;AERM&C;820.0;27;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;;oui;oui;oui;oui;oui;oui;oui;05573X0134/F;6.33060304534;46.9024457261
25;PONTARLIER;DG348;DG348;05573X0003/S;2900;25462;AERM&C;818.0;18;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;oui;05573X0003/S;6.33094037915;46.8988863395
25;PONTARLIER;DG348;DG348;05573X0078/P3;2899;25462;AERM&C;812.0;;Hors RCS et RCO;;;;;;oui;oui;oui;;;;;;05573X0078/P3;6.34730430039;46.9082033565
25;QUINGEY;DG378;DG378;05292X0114/P;2905;25475;AERM&C;264.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;05292X0114/P;5.88259325423;47.0992549312
25;QUINGEY;DG378;DG378;05292X0115/P;2906;25475;AERM&C;265.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;05292X0115/P;5.87083588291;47.0996800553
25;REMORAY-BOUJEONS;DG153;DG153;05831X0017/SCE;2907;25486;AERM&C;1020.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;05831X0017/SCE;6.24233655662;46.7665235442
25;ROCHES-LES-BLAMONT;DG178;;04755X0005/F;2910;25497;AERM&C;435.0;4;Hors RCS et RCO;;;;;;;oui;;;;;;;04755X0005/F;6.85650825583;47.4096003545
25;RONCHAUX;DG154;DG154;05296X0006/S;2911;25500;AERM&C;350.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;05296X0006/S;5.90828566835;47.0378826609
25;ROSET-FLUANS;DG306;DG306;05026X0063/P1;2912;25502;AERM&C;219.0;;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;;oui;oui;oui;oui;oui;oui;oui;05026X0063/P1;5.84028542078;47.1642852455
25;ROSIERES-SUR-BARBECHE;DG153;;05043X0008/S;2913;25503;AERM&C;600.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;05043X0008/S;6.6640120757;47.3101438674
25;ROUGEMONT;DG315;DG315;04733X0003/P;2914;25505;AERM&C;248.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;04733X0003/P;6.32039073696;47.4765462238
25;ROUGEMONTOT;DG123;DG150;04736X0016/S;2915;25506;AERM&C;250.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;04736X0016/S;6.25737943819;47.3974812069
25;ROUTELLE;DG306;DG306;05026X0080/F1;2916;25509;AERM&C;220.0;10.6;Hors RCS et RCO;;;;;;;;oui;;;;;;05026X0080/F1;5.8525782494;47.1656065696
25;SAINT-HIPPOLYTE;DG153;DG153;05044X0003/S;2919;25519;AERM&C;400.0;;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;;;;;oui;;05044X0003/S;6.82401608772;47.3238214573
25;SAINT-HIPPOLYTE;DG153;DG153;05044X0006/S;2918;25519;AERM&C;440.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;05044X0006/S;6.82003086325;47.3288071264
25;SAINT-HIPPOLYTE;DG153;DG153;05044X0014/S;2920;25519;AERM&C;565.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;05044X0014/S;6.78691245582;47.3052131864
25;SAINT-MAURICE-COLOMBIER;DG306;DG306;04742X0077/P;2921;25524;AERM&C;300.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;04742X0077/P;6.62804661355;47.4436954716
25;SAINT-VIT;DG306;DG306;05025X0111/P1;2923;25527;AERM&C;218.0;;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;oui;05025X0111/P1;5.81531264234;47.1734948358
25;SAINT-VIT;DG306;DG306;05025X0113/P3;2922;25527;AERM&C;218.0;6.78;Hors RCS et RCO;;;;;;;oui;;;;;;;05025X0113/P3;5.7906447731;47.1741157445
25;SAINTE-COLOMBE;DG348;;05576X0009/P1;2917;25515;AERM&C;815.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;05576X0009/P1;6.28558382315;46.8915192154
25;SCEY-MAISIERES;DG154;DG154;05294X0010/S;2924;25537;AERM&C;400.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;05294X0010/S;6.10276175144;47.1034900663
25;SOCHAUX;DG363;DG363;04744X0315/PZC7;2925;25547;AERM&C;318.1;4.5;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;;oui;oui;oui;oui;oui;oui;oui;04744X0315/PZC7;6.84075697737;47.5116553081
25;SOURANS;DG178;DG178;04746X0030/F1;2926;25552;AERM&C;377.0;427;Hors RCS et RCO;;;;;;;;oui;;;;;;04746X0030/F1;6.65242829005;47.4147332885
25;THISE;DG150;;05024X0050/Z2CZ5;2927;25560;AERM&C;297.0;167;Hors RCS et RCO;;;;;;oui;oui;oui;;;;;;05024X0050/Z2CZ5;6.09277343777;47.2875094541
25;THISE;DG150;;05024X0084/S;2928;25560;AERM&C;293.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;05024X0084/S;6.08812004702;47.3012048715
25;THISE;DG306;DG237;05024X0054/Z5TH3;2929;25560;AERM&C;246.0;100;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;;05024X0054/Z5TH3;6.07304631409;47.2668209929
25;THORAISE;DG306;DG306;05026X0056/P1;2930;25561;AERM&C;230.0;6.6;Hors RCS et RCO;;;;;;;;oui;;;;;;05026X0056/P1;5.89886019503;47.181106988
25;THORAISE;DG306;DG306;05026X0059/P;2931;25561;AERM&C;235.0;6.6;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;05026X0059/P;5.91360020667;47.1704917057
25;TORPES;DG306;DG306;05026X0064/P1;2932;25564;AERM&C;230.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;05026X0064/P1;5.88525421368;47.1620635279
25;TOUILLON-ET-LOUTELET;DG153;DG153;05833X0020/S;2933;25565;AERM&C;986.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;05833X0020/S;6.35857263909;46.7812059842
25;TRESSANDANS;DG315;DG315;04733X0008/P;2934;25570;AERM&C;251.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;04733X0008/P;6.33781315101;47.5042777822
25;VAIRE-ARCIER;DG150;DG154;05031X0054/S;2936;25575;AERM&C;280.0;;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;;oui;oui;oui;05031X0054/S;6.16542858058;47.277780153
25;VAIRE-ARCIER;DG306;DG306;05031X0041/P1;2935;25575;AERM&C;250.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;;05031X0041/P1;6.18324399644;47.2878603057
25;VAIRE-LE-PETIT;DG150;DG237;05031X0060/SONDAG;2937;25576;AERM&C;255.0;110;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;;;;;;oui;oui;oui;05031X0060/SONDAG;6.14220469302;47.2876711458
25;VAUCLUSE;DG153;DG153;05047X0011/SCE;2938;25588;AERM&C;430.0;;Hors RCS et RCO;;;;;;oui;oui;oui;;;;;;05047X0011/SCE;6.68833938151;47.2296979047
25;VAUX-ET-CHANTEGRUE;DG153;DG153;05576X0010/S;2939;25592;AERM&C;865.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;05576X0010/S;6.20252289279;46.7790610428
25;VENISE;DG123;DG150;04728X0047/S;2940;25598;AERM&C;245.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;04728X0047/S;6.11020271815;47.3519846329
25;VIEILLEY;DG150;;05024X0090/SCE;2941;25612;AERM&C;400.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;05024X0090/SCE;6.08420881975;47.3217969715
25;VILLARS-SOUS-DAMPJOUX;DG153;DG153;04747X0012/S;2942;25617;AERM&C;390.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;04747X0012/S;6.74858168196;47.3473466734
25;VILLARS-SOUS-DAMPJOUX;DG306;DG178;04748X0001/F;2943;25617;AERM&C;354.0;10.2;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;04748X0001/F;6.75518456653;47.3672094084
25;VILLARS-SOUS-DAMPJOUX;DG306;DG178;04748X0018/P;2944;25617;AERM&C;358.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;04748X0018/P;6.76331538001;47.3764267025
25;VILLERS-SOUS-CHALAMONT;DG154;DG154;05568X0008/S;2945;25627;AERM&C;725.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;05568X0008/S;6.05885095262;46.9039387499
25;VOILLANS;DG150;DG150;04738X0015/S;2946;25629;AERM&C;375.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;04738X0015/S;6.39688955509;47.3906948372
25;VUILLAFANS;DG154;DG154;05306X0021/P;2947;25633;AERM&C;347.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;05306X0021/P;6.20360397032;47.0729536211
25;VUILLECIN;DG153;DG348;05573X0014/P;2948;25634;AERM&C;817.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;05573X0014/P;6.34758074298;46.9505879841
25;VUILLECIN;DG348;DG348;05573X0022/S3-C;2949;25634;AERM&C;811.0;9.3;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;;oui;oui;oui;oui;oui;oui;oui;05573X0022/S3-C;6.32537641866;46.9359231674
25;VYT-LES-BELVOIR;DG153;DG153;04746X0022/S;2951;25635;AERM&C;600.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;04746X0022/S;6.6293922036;47.3372995464
25;VYT-LES-BELVOIR;DG153;DG153;04746X0023/S;2950;25635;AERM&C;630.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;04746X0023/S;6.64211110012;47.3407342096
25;VYT-LES-BELVOIR;DG154;DG154;04746X0024/S;2952;25635;AERM&C;660.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;04746X0024/S;6.60902426732;47.3402297978
26;ALBON;DG395;DG303;07706X0091/S1;2953;26002;AERM&C;147.0;43.4;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;07706X0091/S1;4.83620025298;45.2386054853
26;ALIXAN;DG146;DG146;08184X0065/P;2954;26004;AERM&C;160.0;31.5;RCO Seul;;RCOseul;RCOseul;RCOseul;RCOseul;;;oui;;;;oui;oui;08184X0065/P;5.0190384088;44.9898728439
26;ALLEX;DG337;DG337;08423X0051/P;2955;26006;AERM&C;143.0;10.6;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;08423X0051/P;4.91373322866;44.7513446354
26;ANNEYRON;DG303;DG303;07703X0051/S;2956;26010;AERM&C;210.0;;RCO Seul;;RCOseul;RCOseul;RCOseul;RCOseul;;;oui;;;;oui;oui;07703X0051/S;4.91056897104;45.2667176807
26;AUTICHAMP;DG248;DG248;08428X0003/HY;2957;26021;AERM&C;320.0;;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;;oui;oui;oui;oui;oui;oui;08428X0003/HY;4.97233775305;44.677023953
26;BARBIERES;DG146;DG248;08192X0017/F;2958;26023;AERM&C;395.0;165;RCO Seul;;RCOseul;RCOseul;RCOseul;RCOseul;;;oui;;;;oui;oui;08192X0017/F;5.13387725635;44.9538073896
26;BEAUFORT-SUR-GERVANNE;DG111;DG111;08432X0011/HY;2961;26035;AERM&C;307.0;;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;;;;;;;oui;;08432X0011/HY;5.15412019664;44.7821625044
26;BEAUMONT-LES-VALENCE;DG146;;08187X0223/S;2964;26037;AERM&C;140.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;08187X0223/S;4.94761482139;44.8662151415
26;BEAUMONT-LES-VALENCE;DG146;DG146;08187X0162/P;2963;26037;AERM&C;136.0;;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;08187X0162/P;4.94506190026;44.8865653072
26;BEAUMONT-LES-VALENCE;DG248;DG248;08187X0239/F;2962;26037;AERM&C;176.0;176;RCO Seul;;RCOseul;RCOseul;RCOseul;RCOseul;;;oui;;;;oui;;08187X0239/F;4.95438791166;44.8522415658
26;BESAYES;DG146;DG146;08191X0020/P;2965;26049;AERM&C;296.0;30;Hors RCS et RCO;horsRCSRCODRIRE;;;;RCOseul;oui;;oui;;;;;;08191X0020/P;5.13023852392;44.9617656051
26;BONLIEU-SUR-ROUBION;DG327;DG327;08663X0050/P;2966;26052;AERM&C;145.0;8;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;08663X0050/P;4.86058871132;44.586661338
26;BOUCHET;DG531;DG218;08907X1013/F2;2967;26054;AERM&C;125.0;80;RCO Seul;;RCOseul;RCOseul;RCOseul;RCOseul;;;oui;;;;oui;oui;08907X1013/F2;4.90493040336;44.3033488074
26;BOURG-DE-PEAGE;DG146;DG248;07948X0049/F;2968;26057;AERM&C;179.0;88;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;07948X0049/F;5.04885629891;45.0129661058
26;CHABEUIL;DG146;DG146;08184X0066/DRAIN;2970;26064;AERM&C;205.0;;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;08184X0066/DRAIN;4.9840840068;44.9253592705
26;CHABEUIL;DG146;DG146;08188X0034/P;2969;26064;AERM&C;179.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;08188X0034/P;5.00609034297;44.9084975063
26;CHABRILLAN;DG248;DG248;08427X0022/HY;2971;26065;AERM&C;240.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;RCOseul;oui;;;;;;;;08427X0022/HY;4.97358328543;44.7120731907
26;CHANTEMERLE-LES-GRIGNAN;DG218;DG218;08902X0014/HY;2972;26073;AERM&C;195.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;;08902X0014/HY;4.8276808688;44.3927649367
26;CHARMES-SUR-L'HERBASSE;DG350;DG248;07951X0002/F1;2973;26077;AERM&C;262.0;154.59;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;;oui;oui;oui;oui;oui;oui;oui;07951X0002/F1;5.01935323519;45.1387915827
26;CHARPEY;DG146;DG146;08191X0021/D;2974;26079;AERM&C;245.0;;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;;oui;;oui;;oui;oui;08191X0021/D;5.07354435968;44.9585986498
26;CHATEAUNEUF-SUR-ISERE;DG248;DG248;07948X0044/F1;2975;26084;AERM&C;248.0;198;Hors RCS et RCO;horsRCSRCODRIRE;;;;RCOseul;;;;;;;;oui;07948X0044/F1;4.96061902242;45.0041081325
26;CHATUZANGE-LE-GOUBET;DG146;;07955X0030/DRAIN;2977;26088;AERM&C;235.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;07955X0030/DRAIN;5.09486833142;45.0242152313
26;CHATUZANGE-LE-GOUBET;DG146;DG146;08191X0060/D;2978;26088;AERM&C;260.0;;RCO Seul;;RCOseul;RCOseul;RCOseul;RCOseul;;;oui;;;;oui;oui;08191X0060/D;5.13879639173;45.0114125894
26;CHATUZANGE-LE-GOUBET;DG146;DG248;07955X0099/P1;2976;26088;AERM&C;245.7;130;RCO Seul;;RCOseul;RCOseul;RCOseul;RCOseul;;;oui;;;;oui;oui;07955X0099/P1;5.08672001713;45.0362275118
26;CHAVANNES;DG350;;07943X0001/S4;2979;26092;AERM&C;197.0;26;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07943X0001/S4;4.93978844812;45.0957251381
26;CLAVEYSON;DG248;DG248;07707X0145/F;2980;26094;AERM&C;214.0;;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCS/RCO;oui;;;;;;oui;;07707X0145/F;4.95287507356;45.1592069537
26;EURRE;DG337;DG337;08424X0033/F;2981;26125;AERM&C;164.0;;RCO Seul;;RCOseul;RCOseul;RCOseul;RCOseul;;;oui;;;;oui;oui;08424X0033/F;4.97234762524;44.743812215
26;EYMEUX;DG147;DG147;07956X0037/D;2982;26129;AERM&C;160.0;;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;;oui;oui;oui;oui;oui;oui;07956X0037/D;5.18064212339;45.0589256476
26;FERRASSIERES;DG130;DG130;09165X0003/HY;2983;26135;AERM&C;960.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;09165X0003/HY;5.49091807912;44.1433043113
26;GRANE;DG248;DG248;08427X0035/F;2986;26144;AERM&C;177.0;70;RCO Seul;;RCOseul;RCOseul;RCOseul;RCOseul;;;oui;;;;oui;oui;08427X0035/F;4.91252681196;44.6862750172
26;GRANE;DG527;DG527;08423X0054/HY;2987;26144;AERM&C;215.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;08423X0054/HY;4.85210819589;44.7485246832
26;HAUTERIVES;DG350;DG248;07708X0043/P;2989;26148;AERM&C;300.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;;07708X0043/P;5.03767061345;45.2565188191
