;CD_STATION;NUM_COM;NOM_COM;NUM_DEP;codagence;ALTITUDE;PROFONDEUR_MAXI_POINT;Unité_coord_fictifs;X_FICT_L93;Y_FICT_L93;CD_ME_v2;CD_ME_niv1_surf;reseau2009;reseau2010;reseau2011;reseau2012;reseau2013;reseau2014;fi_ma_2007;fi_ma_2008;fi_ma_2009;fi_ma_2010;fi_ma_2011;fi_ma_2012;fi_ma_2013;fi_ma_2014
6809;02502X0523/PE;53133;LIGNIERES-ORGERES;53;AELB;228.0;;53133_ _FRGG018;460939.052298;6830311.9553;GG018;GG018;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6810;03555X0011/P;53135;LIVRE-LA-TOUCHE;53;AELB;60.0;19.2;53135_ _FRGG021;402249.243997;6758815.7378;GG021;GG021;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6811;03196X0013/P;53137;LOIRON;53;AELB;145.0;5;53137_ _FRGG018;409029.574697;6781385.62;GG018;GG018;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6812;02861X0008/P;53139;LOUPFOUGERES;53;AELB;190.0;7;53139_ _FRGG019;453522.404098;6809409.1172;GG019;GG019;Hors RCS et RCO;;;;;;;oui;;;;;;
6813;02853X0007/P;53144;MARCILLE-LA-VILLE;53;AELB;240.0;9.8;53144_ _FRGG018;443985.565298;6808708.5206;GG018;GG018;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6814;03566X0030/P1;53152;MESLAY-DU-MAINE;53;AELB;78.0;57;53152_ _FRGG020;433426.386498;6765647.4497;GG020;GG020;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6815;02842X0019/F;53154;MONTAUDIN;53;AESN;185.0;75;53154_ _FRGG018;406148.484697;6815080.8369;GG018;GG018;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
6816;02842X0017/P;53154;MONTAUDIN;53;AESN;190.0;7;53154_ _FRHG504;404607.811097;6816062.2871;HG504;HG504;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
6817;03206X0017/F;53161;MONTSURS;53;AELB;90.0;65.65;53161_ _FRGG018;435044.301598;6786960.6276;GG018;GG018;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;
6818;02851X0008/P;53170;OISSEAU;53;AELB;155.0;9;53170_ _FRGG018;428796.131598;6811102.4334;GG018;GG018;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6819;02848X0009/P;53179;PLACE;53;AELB;140.0;10;53179_ _FRGG018;419263.285397;6805579.9377;GG018;GG018;Hors RCS et RCO;;;;;;oui;;;;;;;
6820;03567X0028/P;53184;PREAUX;53;AELB;55.0;3;53184_ _FRGG020;441660.294898;6766769.5405;GG020;GG020;Hors RCS et RCO;;;;;;;oui;;;;;;
6821;02507X0505/P;53185;PRE-EN-PAIL;53;AELB;300.0;;53185_ _FRGG018;466116.198898;6822456.4061;GG018;GG018;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6822;02506X0008/P;53185;PRE-EN-PAIL;53;AELB;285.0;;53185_ _FRGG018;464478.106998;6820511.3452;GG018;GG018;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui
6823;02854X0013/P1;53190;LE RIBAY;53;AELB;250.0;9;53190_ _FRGG018;446560.031798;6813632.0628;GG018;GG018;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6824;03197X6021/F;53201;SAINT-BERTHEVIN;53;AELB;90.0;45;53201_ _FRGG018;416208.620697;6781157.0206;GG018;GG018;Hors RCS et RCO;;;;;;;oui;;;;;;
6825;03208X0016/F;53207;SAINT-CHRISTOPHE-DU-LUAT;53;AELB;97.0;180;53207_ _FRGG018;440391.415698;6787565.1473;GG018;GG018;Hors RCS et RCO;;;;;;;;oui;;;;;
6826;03207X0004/F;53207;SAINT-CHRISTOPHE-DU-LUAT;53;AELB;88.0;24;53207_ _FRGG018;443110.888698;6789218.2267;GG018;GG018;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
6827;03208X0013/P;53207;SAINT-CHRISTOPHE-DU-LUAT;53;AELB;87.0;11;53207_ _FRGG018;439206.048398;6787159.1254;GG018;GG018;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui
6828;03551X6016/F;53209;SAINT-CYR-LE-GRAVELAIS;53;AELB;133.0;52;53209_ _FRGG021;402442.146497;6780119.4192;GG021;GG021;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
6829;02843X0009/P;53211;SAINT-DENIS-DE-GASTINES;53;AELB;215.0;7;53211_ _FRGG018;416586.238897;6810816.653;GG018;GG018;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6830;02843X0010/P;53211;SAINT-DENIS-DE-GASTINES;53;AELB;225.0;9.65;53211_ _FRGG018;418288.557297;6813915.279;GG018;GG018;Hors RCS et RCO;;;;;;;oui;;;;;;
6831;03204X0004/P;53218;SAINTE-GEMMES-LE-ROBERT;53;AELB;223.2;2.9;53218_ _FRGG018;450545.170998;6791031.6444;GG018;GG018;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
6832;02855X0008/P5;53219;SAINT-GEORGES-BUTTAVENT;53;AELB;135.0;10;53219_ _FRGG018;425629.404597;6809228.6906;GG018;GG018;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui
6833;03211X0006/P1;53221;SAINT-GEORGES-SUR-ERVE;53;AELB;132.0;18.15;53221_ _FRGG020;456224.912998;6791964.8272;GG020;GG020;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;
6834;03211X0005/P;53221;SAINT-GEORGES-SUR-ERVE;53;AELB;135.0;15;53221_ _FRGG020;455691.234998;6790041.0741;GG020;GG020;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui
6835;03194X0012/P;53222;SAINT-GERMAIN-D'ANXURE;53;AELB;110.0;24;53222_ _FRGG018;420758.684997;6797189.0541;GG018;GG018;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6836;03192X6011/F;53226;SAINT-HILAIRE-DU-MAINE;53;AELB;197.0;28.5;53226_ _FRGG018;405958.252897;6802262.138;GG018;GG018;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6837;02863X0006/F1;53246;SAINT-PIERRE-DES-NIDS;53;AELB;205.0;17.5;53246_ _FRGG019;471791.208798;6815257.723;GG019;GG019;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6838;03195X0016/FEX;53247;SAINT-PIERRE-LA-COUR;53;AELB;143.0;24;53247_ _FRGG015;398403.035097;6787905.6937;GG018;GG015;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6839;03212X0009/P;53249;SAINT-PIERRE-SUR-ORTHE;53;AELB;140.0;3;53249_ _FRGG019;460136.607898;6800292.632;GG019;GG019;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;
6840;03568X0030/F;53257;SAULGES;53;AELB;54.0;48;53257_ _FRGG020;447359.000098;6765987.714;GG020;GG020;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6841;03215X0611/P;53265;TORCE-VIVIERS-EN-CHARNIE;53;AELB;125.0;3;53265_ _FRGG020;458455.506698;6783189.6366;GG020;GG020;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;;;;;;
6842;03563X0025/F;53267;VAIGES;53;AELB;75.0;50;53267_ _FRGG020;441387.921298;6779475.7348;GG020;GG020;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui
6843;02487X0505/P1;53270;VIEUVY;53;AELB;195.0;8;53270_ _FRGG018;413013.890597;6822322.6086;GG018;GG018;Hors RCS et RCO;;;;;;;oui;;;;;;
6844;02865X0001/P;53271;VILLAINES-LA-JUHEL;53;AELB;180.0;8.5;53271_ _FRGG019;453851.069198;6808362.6585;GG019;GG019;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui
6845;02293X0009/P;54007;AINGERAY;54;AERM;205.0;8;54007_FRCG010_FRCG017;920838.244002;6853185.7607;CG010;CG017;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6846;02672X0018/F;54008;ALLAIN;54;AERM;290.65;92;54008_ _FRCG010;915542.223802;6831304.26;CG010;CG010;Hors RCS et RCO;;;;;;;;oui;;;;;
6847;00896X0004/HY;54011;ALLONDRELLE-LA-MALMAISON;54;AERM;311.0;;54011_FRB1G018_FRB1G009;884152.456302;6938069.7431;B1G009;B1G009;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6848;02303X0065/P;54012;AMANCE;54;AERM;226.54;42.2;54012_FRCG005_FRCG008;942469.824702;6854862.4498;CG008;CG008;Hors RCS et RCO;;;;;;;;oui;;;;;
6849;01934X0173/P;54027;ATTON;54;AERM;179.0;6.5;54027_FRCG008_FRCG016;925540.299802;6869337.906;CG016;CG016;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
6850;01934X0208/PZ2;54027;ATTON;54;AERM;180.0;7.1;54027_FRCG008_FRCG016;926349.751502;6869724.414;CG016;CG016;Hors RCS et RCO;;;;;;;;oui;;;;;
6851;01377X0099/FM;54028;AUBOUE;54;AERM;194.2;136.2;54028_FRCG026_FRCG010;916468.515602;6904930.6612;CG026;CG010;Hors RCS et RCO;;;;;;;;oui;;;;;
6852;02318X0011/F;54030;AUTREPIERRE;54;AERM;327.12;375;54030_FRCG005_FRCG006;980449.990003;6840869.4843;CG005;CG006;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;oui;;;;;
6853;02293X0003/S29;54034;AVRAINVILLE;54;AERM;243.0;72;54034_FRCG010_FRCG022;915399.975702;6856572.2481;CG010;CG022;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
6854;01373X0130/A25;54036;AVRIL;54;AERM;230.0;25;54036_ _FRCG010;915591.259402;6913902.0092;CG010;CG010;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
6855;01373X0157/PZFF;54036;AVRIL;54;AERM;311.48;145;54036_ _FRCG010;915910.003602;6913749.9055;CG010;CG010;Hors RCS et RCO;;;;;;;;oui;;;;;
6856;01373X0027/SCE;54036;AVRIL;54;AERM;220.0;;54036_ _FRCG010;915225.777602;6912343.2062;CG010;CG010;Hors RCS et RCO;;;;;;;;oui;;;;;
6857;01373X0158/PZ;54036;AVRIL;54;AERM;213.47;30;54036_FRCG026_FRCG010;917898.504302;6916191.1955;CG026;CG010;Hors RCS et RCO;horsRCSRCODRIRE;;RCOseul;RCS/RCO;RCS/RCO;;;;;;;;oui
6858;01373X0133/P02;54036;AVRIL;54;AERM;270.92;65;54036_FRCG026_FRCG010;914821.909102;6915116.5232;CG010;CG010;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
6859;01373X0132/P01;54036;AVRIL;54;AERM;270.23;109.3;54036_FRCG026_FRCG010;915864.940802;6916073.3641;CG010;CG010;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
6860;02697X0007/F;54038;AZERAILLES;54;AERM;280.07;282;54038_FRCG005_FRCG006;971381.280403;6828390.7052;CG005;CG006;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6861;02698X0041/F;54039;BACCARAT;54;AERM;267.0;51.1;54039_FRCG004_FRCG017;976409.926303;6823059.9534;CG004;CG017;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6862;02706X0055/HY;54040;BADONVILLER;54;AERM;410.0;;54040_ _FRCG004;988901.235703;6827541.215;CG004;CG004;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
6863;02686X0018/P;54042;BAINVILLE-AUX-MIROIRS;54;AERM;254.0;5;54042_FRCG008_FRCG017;942645.753402;6819679.5331;CG017;CG017;Hors RCS et RCO;;;;;;;;oui;;;;;
6864;02671X0001/F;54046;BARISEY-AU-PLAIN;54;AERM;290.0;87.55;54046_FRB1G011_FRB1G021;909675.856302;6828446.3567;B1G011;B1G021;Hors RCS et RCO;;;;;;;;oui;;;;;
6865;01376X0002/HY;54048;LES BAROCHES;54;AERM;205.0;;54048_ _FRCG010;912170.986802;6908803.2679;CG022;CG010;Hors RCS et RCO;;;;;;;;oui;;;;;
6866;01124X0016/HY;54049;BASLIEUX;54;AERM;303.89;;54049_ _FRB1G009;898177.238202;6929177.0409;B1G009;B1G009;Hors RCS et RCO;;;;;;;;oui;;;;;
6867;01124X0019/HY;54049;BASLIEUX;54;AERM;307.0;10;54049_ _FRB1G009;898908.891502;6930228.4837;B1G009;B1G009;Hors RCS et RCO;;;;;;oui;;;;;;;
6868;02311X0017/F;54050;BATHELEMONT-LES-BAUZEMONT;54;AERM;252.08;550;54050_FRCG005_FRCG008;959175.558802;6850454.2364;CG005;CG008;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
6869;02677X0031/HY;54052;BATTIGNY;54;AERM;380.0;4.7;54052_ _FRCG010;919424.584602;6820044.4104;CG010;CG010;Hors RCS et RCO;;;;;;;oui;;;;;;
6870;01637X0013/HY;54055;BAYONVILLE-SUR-MAD;54;AERM;230.0;;54055_ _FRCG010;919374.430902;6881850.872;CG010;CG010;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
6871;01637X0006/HY;54055;BAYONVILLE-SUR-MAD;54;AERM;230.0;;54055_ _FRCG010;919282.992702;6885918.21;CG010;CG010;Hors RCS et RCO;;;;;;;oui;oui;;;;;
6872;01945X0043/HY;54059;BELLEAU;54;AERM;305.0;;54059_ _FRCG008;932376.472102;6864118.669;CG008;CG008;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6873;02326X0025/HY;54064;BERTRAMBOIS;54;AERM;291.0;;54064_ _FRCG004;994497.933603;6838731.7962;CG004;CG004;Hors RCS et RCO;;;;;;;oui;oui;;;;;
6874;02698X0034/HY;54065;BERTRICHAMPS;54;AERM;294.0;;54065_ _FRCG004;981175.393603;6822876.1601;CG004;CG004;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;
6875;03033X0017/HY;54068;BEUVEZIN;54;AERM;410.0;;54068_FRCG005_FRB1G007;920612.845802;6814095.5342;B1G011;B1G007;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;
6876;03033X0024/HY;54068;BEUVEZIN;54;AERM;442.0;2;54068_FRCG005_FRB1G011;919200.487302;6813337.7635;B1G011;B1G011;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;;;oui;oui;oui;oui;oui;oui
6877;02296X0023/HY;54073;BICQUELEY;54;AERM;216.0;;54073_ _FRCG010;914734.397002;6839761.8905;CG010;CG010;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
6878;02315X0001/F;54074;BIENVILLE-LA-PETITE;54;AERM;230.25;484.5;54074_FRCG005_FRCG008;958413.330402;6843015.8448;CG005;CG008;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;oui;;;;;
6879;02706X0059/HY;54075;BIONVILLE;54;AERM;485.0;;54075_ _FRCG004;996763.840603;6829488.5877;CG004;CG004;Hors RCS et RCO;;;;;;;;oui;;;;;
6880;02701X0016/F;54077;BLAMONT;54;AERM;267.32;243;54077_FRCG005_FRCG024;983655.540203;6838638.4813;CG005;CG024;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
6881;01934X0151/P9;54079;BLENOD-LES-PONT-A-MOUSSON;54;AERM;185.0;13.15;54079_FRCG008_FRCG016;925477.241402;6867556.8721;CG016;CG016;Hors RCS et RCO;;;;;;;;oui;;;;;
6882;01934X0189/PZ5;54079;BLENOD-LES-PONT-A-MOUSSON;54;AERM;182.0;;54079_FRCG008_FRCG016;926434.705702;6867932.2535;CG016;CG016;Hors RCS et RCO;;;;;;;;oui;;;;;
6883;01934X0163/P2;54079;BLENOD-LES-PONT-A-MOUSSON;54;AERM;185.0;11;54079_FRCG008_FRCG016;923095.951702;6869788.8552;CG016;CG016;Hors RCS et RCO;;;;;;;;oui;;;;;
6884;02671X0030/HY;54080;BLENOD-LES-TOUL;54;AERM;350.0;;54080_FRB1G011_FRB1G013;907552.473102;6836096.9891;B1G013;B1G013;Hors RCS et RCO;;;;;;;;oui;;;;;
6885;02295X0044/HY;54080;BLENOD-LES-TOUL;54;AERM;316.0;;54080_FRCG010_FRCG022;911448.542602;6837067.3888;B1G013;CG022;Hors RCS et RCO;;;;;;;oui;;;;;;
6886;02292X0009/HY;54088;BOUVRON;54;AERM;218.0;;54088_FRCG010_FRCG022;912359.316402;6852996.6763;CG010;CG022;Hors RCS et RCO;;;;;;;;oui;;;;;
6887;02302X0097/HY;54089;BOUXIERES-AUX-CHENES;54;AERM;309.82;;54089_FRCG005_FRCG008;938753.403702;6856736.2595;CG008;CG008;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;;;oui;oui;oui;oui;oui;oui
6888;02302X0098/F;54089;BOUXIERES-AUX-CHENES;54;AERM;231.08;835;54089_FRCG005_FRCG008;937348.907502;6857641.8454;CG005;CG008;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6889;01132X0069/F;54096;BREHAIN-LA-VILLE;54;AERM;420.0;83;54096_FRCG026_FRB1G009;907842.490902;6931514.4102;B1G009;B1G009;Hors RCS et RCO;;;;;;;;oui;;;;;
6890;01372X0209/BRIEYB;54099;BRIEY;54;AERM;211.74;99;54099_ _FRCG010;912936.149002;6908445.1315;CG010;CG010;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
6891;02671X0010/HY;54105;BULLIGNY;54;AERM;324.14;;54105_FRB1G011_FRB1G021;908789.320602;6833152.4805;B1G013;B1G021;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6892;02671X0007/HY;54105;BULLIGNY;54;AERM;338.72;;54105_FRCG010_FRCG022;910600.643202;6834455.1814;B1G013;CG022;Hors RCS et RCO;;;;;;;;oui;;;;;
6893;02672X0008/HY;54105;BULLIGNY;54;AERM;348.33;;54105_FRCG010_FRCG022;910166.446602;6834812.5595;B1G013;CG022;Hors RCS et RCO;;;;;;oui;;;;;;;
6894;02298X0130/P2;54111;CHALIGNY;54;AERM;217.0;8.1;54111_FRCG008_FRCG017;925709.412302;6840241.7946;CG017;CG017;Hors RCS et RCO;;;;;;;;oui;;;;;
6895;02301X0071/HY;54115;CHAMPIGNEULLES;54;AERM;230.0;3;54115_ _FRCG008;930238.763902;6851234.96;CG010;CG008;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6896;02301X0082/G;54115;CHAMPIGNEULLES;54;AERM;227.0;;54115_ _FRCG008;929847.898702;6850653.0222;CG010;CG008;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;
6897;02301X0254/P;54115;CHAMPIGNEULLES;54;AERM;224.0;4;54115_ _FRCG008;929280.468502;6850240.0092;CG008;CG008;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6898;02294X0104/F;54115;CHAMPIGNEULLES;54;AERM;240.0;30;54115_ _FRCG010;930176.892702;6849788.4406;CG010;CG010;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
6899;02301X0017/F;54115;CHAMPIGNEULLES;54;AERM;191.38;837.2;54115_FRCG008_FRCG017;932965.235302;6854100.8451;CG005;CG017;Hors RCS et RCO;;;;;;;;oui;;;;;
6900;01122X0014/HY;54118;CHARENCY-VEZIN;54;AERM;215.0;;54118_FRB1G018_FRB1G009;883429.647502;6936776.8067;B1G009;B1G009;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6901;02296X0079/F;54122;CHAUDENEY-SUR-MOSELLE;54;AERM;207.68;6.5;54122_FRCG010_FRCG017;913409.979502;6842964.8634;CG017;CG017;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6902;02296X0150/P2;54122;CHAUDENEY-SUR-MOSELLE;54;AERM;206.0;9;54122_FRCG022_FRCG017;913603.229202;6843769.372;CG017;CG017;Hors RCS et RCO;;;;;;;;oui;;;;;
6903;02692X0038/F;54125;CHENEVIERES;54;AERM;272.0;431;54125_FRCG005_FRCG008;969384.566602;6831217.3301;CG005;CG008;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6904;02692X0021/P;54125;CHENEVIERES;54;AERM;261.0;7;54125_FRCG005_FRCG008;968997.448902;6831290.0371;CG008;CG008;Hors RCS et RCO;;;;;;;;oui;;;;;
6905;02295X0019/HY;54128;CHOLOY-MENILLOT;54;AERM;280.0;;54128_FRCG010_FRCG022;907921.609602;6844059.6704;B1G013;CG022;Hors RCS et RCO;;;;;;;;oui;;;;;
6906;01122X0020/HY;54134;COLMEY;54;AERM;200.0;;54134_FRB1G018_FRB1G009;885057.366502;6932330.5255;B1G009;B1G009;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
6907;02672X0035/F;54135;COLOMBEY-LES-BELLES;54;AERM;310.0;90.3;54135_ _FRCG010;915932.647402;6827536.6349;CG010;CG010;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
6908;01124X0022/HY;54137;CONS-LA-GRANDVILLE;54;AERM;234.0;;54137_ _FRB1G009;894589.024702;6934731.6843;B1G009;B1G009;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6909;01124X0039/F;54137;CONS-LA-GRANDVILLE;54;AERM;250.0;31.5;54137_ _FRB1G009;897101.767902;6934419.2089;B1G009;B1G009;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6910;02697X0030/F;54154;DENEUVRE;54;AERM;357.0;187;54154_ _FRCG004;975903.897603;6820250.9173;CG004;CG004;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6911;01938X0115/P;54157;DIEULOUARD;54;AERM;252.0;160;54157_ _FRCG010;923334.662702;6865560.588;CG010;CG010;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;
6912;01938X0055/HY;54157;DIEULOUARD;54;AERM;190.0;;54157_ _FRCG010;925142.712902;6865596.3225;CG010;CG010;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;;oui;;oui;oui;oui;oui
6913;02295X0001/F;54162;DOMGERMAIN;54;AERM;247.0;225.38;54162_FRCG010_FRCG022;906968.052302;6840184.7789;CG010;CG022;Hors RCS et RCO;;;;;;;;oui;;;;;
6914;02295X0124/F;54162;DOMGERMAIN;54;AERM;246.64;225;54162_FRCG010_FRCG022;909820.631402;6843307.7707;CG010;CG022;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6915;03034X0025/HY;54164;DOMMARIE-EULMONT;54;AERM;395.0;;54164_FRCG005_FRCG008;924359.905702;6816248.5683;CG008;CG008;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6916;03034X0027/HY;54164;DOMMARIE-EULMONT;54;AERM;404.0;;54164_FRCG005_FRCG008;923401.467102;6817625.5087;CG008;CG008;Hors RCS et RCO;;;;;;;;oui;;;;;
6917;02308X0018/V1;54173;DROUVILLE;54;AERM;239.37;266.36;54173_FRCG005_FRCG008;951201.600102;6845933.9199;CG008;CG008;Hors RCS et RCO;;;;;;oui;;;;;;;
6918;02295X0030/HY;54174;ECROUVES;54;AERM;282.0;4.16;54174_FRCG010_FRCG022;907197.068202;6845871.4501;B1G013;CG022;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6919;00896X0001/HY;54178;EPIEZ-SUR-CHIERS;54;AERM;310.0;;54178_FRB1G018_FRB1G009;882069.402502;6936210.1534;B1G009;B1G009;Hors RCS et RCO;;;;;;;oui;;;;;;
6920;01931X0054/P;54182;ESSEY-ET-MAIZERAIS;54;AERM;235.0;5;54182_FRCG010_FRCG022;904306.896902;6871415.6275;CG010;CG022;Hors RCS et RCO;;;;;;;;oui;;;;;
6921;01945X0052/HY;54188;FAULX;54;AERM;313.0;6;54188_FRCG005_FRCG008;937140.471302;6858061.7816;CG008;CG008;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
6922;02677X0026/HY;54189;FAVIERES;54;AERM;359.0;4;54189_ _FRCG010;916176.084602;6819611.6932;CG010;CG010;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;;;oui;oui;oui;oui;oui;oui
6923;02677X0045/HY;54189;FAVIERES;54;AERM;360.0;3;54189_ _FRCG010;913484.365302;6822740.6928;CG010;CG010;Hors RCS et RCO;;;;;;;;oui;;;;;
6924;01135X0161/P;54194;FILLIERES;54;AERM;275.0;3.1;54194_ _FRB1G009;905760.185402;6929017.5759;B1G009;B1G009;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6925;01136X0150/EXHAUR;54194;FILLIERES;54;AERM;303.5;64.74;54194_FRCG026_FRB1G009;907837.743402;6927886.0438;CG026;B1G009;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;;;;;;
6926;02682X0084/F;54196;FLAVIGNY-SUR-MOSELLE;54;AERM;230.0;6.4;54196_FRCG008_FRCG017;933936.636102;6835871.8568;CG017;CG017;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6927;02697X0036/F2;54199;FLIN;54;AERM;262.0;310;54199_FRCG005_FRCG006;969275.550102;6827412.2578;CG005;CG006;Hors RCS et RCO;;;;;;;oui;;;;;;
6928;01932X0009/HY;54200;FLIREY;54;AERM;281.0;;54200_ _FRCG010;910038.939502;6869928.0309;CG010;CG010;Hors RCS et RCO;;;;;;;;oui;;;;;
6929;02697X0006/F;54201;FONTENOY-LA-JOUTE;54;AERM;275.19;181.5;54201_FRCG005_FRCG024;969881.687902;6823722.2837;CG005;CG024;Hors RCS et RCO;;;;;;;;oui;;;;;
6930;02293X0014/P;54202;FONTENOY-SUR-MOSELLE;54;AERM;200.0;8.8;54202_FRCG010_FRCG017;919001.694702;6849930.5459;CG017;CG017;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6931;02295X0014/P;54205;FOUG;54;AERM;242.0;14;54205_FRCG010_FRCG022;903745.954402;6844083.2321;CG022;CG022;Hors RCS et RCO;;;;;RCSseul;oui;;oui;;;;;
6932;02295X0102/P2;54205;FOUG;54;AERM;240.0;;54205_FRCG010_FRCG022;906384.826802;6846149.5869;CG022;CG022;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6933;02295X0016/HY;54205;FOUG;54;AERM;265.0;;54205_FRCG010_FRCG022;905223.137102;6846912.3401;B1G013;CG022;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6934;02691X0006/F3;54206;FRAIMBOIS;54;AERM;234.0;6.9;54206_FRCG008_FRCG017;961524.386602;6832724.5325;CG017;CG017;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
